UF;escolaridade;horas_trabalhadas;renda_bruta;se;escolaridade_adj;faixa_horas_trabalhadas;ano
11;6;4;3352,875399256972;1,00718192040156e+03;Ensino Superior;44 até 48 Horas;2022
12;6;4;2328,096251546492;7,41646989087585e+02;Ensino Superior;44 até 48 Horas;2022
13;6;4;1815,697771183912;1,88434853195787e+02;Ensino Superior;44 até 48 Horas;2022
14;6;4;2807,213009292763;7,40404668083839e+02;Ensino Superior;44 até 48 Horas;2022
15;6;4;4478,661866802305;2,76541525827866e+03;Ensino Superior;44 até 48 Horas;2022
16;6;4;2587,245819819711;7,23225129158091e+02;Ensino Superior;44 até 48 Horas;2022
17;6;4;1557,437493137890;3,15320123112710e+02;Ensino Superior;44 até 48 Horas;2022
21;6;4;2318,084089044625;8,04347057913180e+02;Ensino Superior;44 até 48 Horas;2022
22;6;4;1509,941934768925;1,97675845680476e+02;Ensino Superior;44 até 48 Horas;2022
23;6;4;1742,670207845264;2,46477187588387e+02;Ensino Superior;44 até 48 Horas;2022
24;6;4;1657,613829680509;5,99297313209212e+02;Ensino Superior;44 até 48 Horas;2022
25;6;4;1590,054537603993;2,27998021874792e+02;Ensino Superior;44 até 48 Horas;2022
26;6;4;3052,383270072559;6,97336282021134e+02;Ensino Superior;44 até 48 Horas;2022
27;6;4;1568,211319086668;1,76381287559718e+02;Ensino Superior;44 até 48 Horas;2022
28;6;4;2507,069120524055;7,57340438282749e+02;Ensino Superior;44 até 48 Horas;2022
29;6;4;1691,309069153546;1,58653729696040e+02;Ensino Superior;44 até 48 Horas;2022
31;6;4;2533,690984695432;3,13859782635843e+02;Ensino Superior;44 até 48 Horas;2022
32;6;4;4979,502272048411;1,08088084939093e+03;Ensino Superior;44 até 48 Horas;2022
33;6;4;2943,530596390084;2,38696718038407e+02;Ensino Superior;44 até 48 Horas;2022
35;6;4;3204,733153710341;2,98375359400524e+02;Ensino Superior;44 até 48 Horas;2022
41;6;4;2696,976917473239;3,62970250434556e+02;Ensino Superior;44 até 48 Horas;2022
42;6;4;2999,213697018711;3,65766299007966e+02;Ensino Superior;44 até 48 Horas;2022
43;6;4;3871,689467270022;5,61113857082901e+02;Ensino Superior;44 até 48 Horas;2022
50;6;4;3963,008938200946;1,77351234689077e+03;Ensino Superior;44 até 48 Horas;2022
51;6;4;2285,521770121185;2,79812218855984e+02;Ensino Superior;44 até 48 Horas;2022
52;6;4;2912,401879802881;5,82367519540124e+02;Ensino Superior;44 até 48 Horas;2022
53;6;4;2401,468198883516;2,80068490751474e+02;Ensino Superior;44 até 48 Horas;2022
11;7;4;3617,630462479366;6,83692547605086e+02;Ensino Superior;44 até 48 Horas;2022
12;7;4;4370,569574555927;5,27464225250887e+02;Ensino Superior;44 até 48 Horas;2022
13;7;4;3530,497907566082;3,79828015818272e+02;Ensino Superior;44 até 48 Horas;2022
14;7;4;5108,797405984315;6,88223738057576e+02;Ensino Superior;44 até 48 Horas;2022
15;7;4;5755,112141415771;1,31879073958368e+03;Ensino Superior;44 até 48 Horas;2022
16;7;4;4740,371075158913;1,05601667741888e+03;Ensino Superior;44 até 48 Horas;2022
17;7;4;5588,541557845298;1,91479784541636e+03;Ensino Superior;44 até 48 Horas;2022
21;7;4;4059,887421498055;9,53437594491763e+02;Ensino Superior;44 até 48 Horas;2022
22;7;4;4810,246746980826;1,46512627282840e+03;Ensino Superior;44 até 48 Horas;2022
23;7;4;3292,207290492629;6,63904976634355e+02;Ensino Superior;44 até 48 Horas;2022
24;7;4;2876,186720460671;4,24165988006770e+02;Ensino Superior;44 até 48 Horas;2022
25;7;4;3814,700249153379;7,11468333933254e+02;Ensino Superior;44 até 48 Horas;2022
26;7;4;3759,805512099669;3,63908165277491e+02;Ensino Superior;44 até 48 Horas;2022
27;7;4;3615,237483544694;4,78010494614372e+02;Ensino Superior;44 até 48 Horas;2022
28;7;4;3443,108541833653;6,13559959914630e+02;Ensino Superior;44 até 48 Horas;2022
29;7;4;6555,167131894122;1,73868834140611e+03;Ensino Superior;44 até 48 Horas;2022
31;7;4;4334,004170504387;3,52346529993324e+02;Ensino Superior;44 até 48 Horas;2022
32;7;4;4301,297774300991;5,74380157756784e+02;Ensino Superior;44 até 48 Horas;2022
33;7;4;6023,114294258419;4,48737967962970e+02;Ensino Superior;44 até 48 Horas;2022
35;7;4;6650,756037760432;7,61546596515359e+02;Ensino Superior;44 até 48 Horas;2022
41;7;4;5154,618270356672;7,30112035951491e+02;Ensino Superior;44 até 48 Horas;2022
42;7;4;5302,068751216567;5,24322215177097e+02;Ensino Superior;44 até 48 Horas;2022
43;7;4;5993,940511281360;1,23539659340589e+03;Ensino Superior;44 até 48 Horas;2022
50;7;4;4822,798847226991;6,19545290407950e+02;Ensino Superior;44 até 48 Horas;2022
51;7;4;6195,177661900380;1,98841611446947e+03;Ensino Superior;44 até 48 Horas;2022
52;7;4;3933,638153153704;4,51794259476924e+02;Ensino Superior;44 até 48 Horas;2022
53;7;4;5605,787750662675;7,33894436018869e+02;Ensino Superior;44 até 48 Horas;2022
11;1;5;2629,893371994274;6,19534750806351e+02;Sem Instrução Formal;49 Horas +;2022
12;1;5;2226,405054176654;7,45301734975083e+02;Sem Instrução Formal;49 Horas +;2022
13;1;5;1297,651996691583;1,88815247383552e+02;Sem Instrução Formal;49 Horas +;2022
14;1;5;1576,102422879189;2,33341047543468e+02;Sem Instrução Formal;49 Horas +;2022
15;1;5;1406,633479925303;2,41241200140900e+02;Sem Instrução Formal;49 Horas +;2022
16;1;5;985,193172886042;2,19076291519771e+02;Sem Instrução Formal;49 Horas +;2022
17;1;5;1719,181474609917;1,98494339138450e+02;Sem Instrução Formal;49 Horas +;2022
21;1;5;996,995140959760;1,19251574599009e+02;Sem Instrução Formal;49 Horas +;2022
22;1;5;688,282076115575;1,48703818168813e+02;Sem Instrução Formal;49 Horas +;2022
23;1;5;885,860545710371;1,12515674924421e+02;Sem Instrução Formal;49 Horas +;2022
24;1;5;1157,333682439683;1,92108408948841e+02;Sem Instrução Formal;49 Horas +;2022
25;1;5;1092,917243327721;1,66392574245199e+02;Sem Instrução Formal;49 Horas +;2022
26;1;5;856,361362430051;1,02654580937981e+02;Sem Instrução Formal;49 Horas +;2022
27;1;5;1376,319850066964;2,04975599124084e+02;Sem Instrução Formal;49 Horas +;2022
28;1;5;1073,304430612913;1,92089612091580e+02;Sem Instrução Formal;49 Horas +;2022
29;1;5;959,896908327272;9,14591797439314e+01;Sem Instrução Formal;49 Horas +;2022
31;1;5;1326,889205107674;1,38842535280442e+02;Sem Instrução Formal;49 Horas +;2022
32;1;5;1321,446515308447;3,00779319044797e+02;Sem Instrução Formal;49 Horas +;2022
33;1;5;2325,482743497849;4,18336723646860e+02;Sem Instrução Formal;49 Horas +;2022
35;1;5;2392,894158137678;3,01100775489710e+02;Sem Instrução Formal;49 Horas +;2022
41;1;5;4021,926805721758;1,04411066738067e+03;Sem Instrução Formal;49 Horas +;2022
42;1;5;4096,104938057872;1,16622406194871e+03;Sem Instrução Formal;49 Horas +;2022
43;1;5;2212,637615942748;3,92557260481332e+02;Sem Instrução Formal;49 Horas +;2022
50;1;5;1875,979502640963;4,81629978419633e+02;Sem Instrução Formal;49 Horas +;2022
51;1;5;3058,044221561759;5,83394480676369e+02;Sem Instrução Formal;49 Horas +;2022
52;1;5;2015,320633757792;3,32851827727465e+02;Sem Instrução Formal;49 Horas +;2022
53;1;5;1802,825457715810;1,96970423320655e+02;Sem Instrução Formal;49 Horas +;2022
11;2;5;3571,431946242368;1,39545410025570e+03;Ensino Fundamental;49 Horas +;2022
12;2;5;3087,495451506657;1,21408752067650e+03;Ensino Fundamental;49 Horas +;2022
13;2;5;1351,136481653958;1,93767950575926e+02;Ensino Fundamental;49 Horas +;2022
14;2;5;1744,976041718458;2,84498007062748e+02;Ensino Fundamental;49 Horas +;2022
15;2;5;1536,547287878423;1,36241833896826e+02;Ensino Fundamental;49 Horas +;2022
16;2;5;2154,621500845441;7,61755834492999e+02;Ensino Fundamental;49 Horas +;2022
17;2;5;2132,337752453038;2,95094024086244e+02;Ensino Fundamental;49 Horas +;2022
21;2;5;1367,805995717974;2,74734110265228e+02;Ensino Fundamental;49 Horas +;2022
22;2;5;1226,152895881803;1,24561208563036e+02;Ensino Fundamental;49 Horas +;2022
23;2;5;1277,581200229019;9,78845785708984e+01;Ensino Fundamental;49 Horas +;2022
24;2;5;1566,403188936887;3,42159429394172e+02;Ensino Fundamental;49 Horas +;2022
25;2;5;1327,900975407343;9,88066396462087e+01;Ensino Fundamental;49 Horas +;2022
26;2;5;1309,633390684913;1,00737589845811e+02;Ensino Fundamental;49 Horas +;2022
27;2;5;1552,880780603154;1,88668833222138e+02;Ensino Fundamental;49 Horas +;2022
28;2;5;1495,938437153403;3,04249196424478e+02;Ensino Fundamental;49 Horas +;2022
29;2;5;1230,885936879154;8,93100426853570e+01;Ensino Fundamental;49 Horas +;2022
31;2;5;2245,383557574904;1,21389904874947e+02;Ensino Fundamental;49 Horas +;2022
32;2;5;2300,274305810082;2,41232638287485e+02;Ensino Fundamental;49 Horas +;2022
33;2;5;1851,388094305435;1,30095286765272e+02;Ensino Fundamental;49 Horas +;2022
35;2;5;2320,479109573909;1,58997145860207e+02;Ensino Fundamental;49 Horas +;2022
41;2;5;2941,671096372078;3,05248434767406e+02;Ensino Fundamental;49 Horas +;2022
42;2;5;3357,222821194614;3,09082662740052e+02;Ensino Fundamental;49 Horas +;2022
43;2;5;3350,225262621860;3,00485361816163e+02;Ensino Fundamental;49 Horas +;2022
50;2;5;3170,382832588039;4,46125340465617e+02;Ensino Fundamental;49 Horas +;2022
51;2;5;3409,872260587011;2,91062878613023e+02;Ensino Fundamental;49 Horas +;2022
52;2;5;2245,583992403810;1,76626460135266e+02;Ensino Fundamental;49 Horas +;2022
53;2;5;2045,207432780954;1,65640183185330e+02;Ensino Fundamental;49 Horas +;2022
11;3;5;2890,660913489492;8,83877225504353e+02;Ensino Fundamental;49 Horas +;2022
12;3;5;1507,393714072272;1,56824584098474e+02;Ensino Fundamental;49 Horas +;2022
13;3;5;2183,685907015879;4,34648512355196e+02;Ensino Fundamental;49 Horas +;2022
14;3;5;2299,197262249003;6,95845175613831e+02;Ensino Fundamental;49 Horas +;2022
15;3;5;2404,953999238399;4,15145012954381e+02;Ensino Fundamental;49 Horas +;2022
16;3;5;2962,558160856162;1,32571689549969e+03;Ensino Fundamental;49 Horas +;2022
17;3;5;2920,519201409465;8,43816623755733e+02;Ensino Fundamental;49 Horas +;2022
21;3;5;1267,370201949468;2,27006556900798e+02;Ensino Fundamental;49 Horas +;2022
22;3;5;1894,118393387334;5,68052669312664e+02;Ensino Fundamental;49 Horas +;2022
23;3;5;1496,850980025009;1,31181955739493e+02;Ensino Fundamental;49 Horas +;2022
24;3;5;1317,835411137283;2,02747481264659e+02;Ensino Fundamental;49 Horas +;2022
25;3;5;1505,591648990988;1,75673477313478e+02;Ensino Fundamental;49 Horas +;2022
26;3;5;1380,089424612358;1,89654919940844e+02;Ensino Fundamental;49 Horas +;2022
27;3;5;3021,369764368249;1,11301161774447e+03;Ensino Fundamental;49 Horas +;2022
28;3;5;1377,852144257769;2,25240913368057e+02;Ensino Fundamental;49 Horas +;2022
29;3;5;1221,445945162790;1,13185827540423e+02;Ensino Fundamental;49 Horas +;2022
31;3;5;2287,244389026713;1,53560224274911e+02;Ensino Fundamental;49 Horas +;2022
32;3;5;2126,580780318428;2,29223740012221e+02;Ensino Fundamental;49 Horas +;2022
33;3;5;1930,649948293060;1,41468128482723e+02;Ensino Fundamental;49 Horas +;2022
35;3;5;2367,474071192776;2,05300813842406e+02;Ensino Fundamental;49 Horas +;2022
41;3;5;3217,185814040410;2,93144624428221e+02;Ensino Fundamental;49 Horas +;2022
42;3;5;3352,692582463895;2,62727537014574e+02;Ensino Fundamental;49 Horas +;2022
43;3;5;3464,955081121834;3,06514855569672e+02;Ensino Fundamental;49 Horas +;2022
50;3;5;2632,715428718638;4,55361838588853e+02;Ensino Fundamental;49 Horas +;2022
51;3;5;3511,408525314668;6,68375919067012e+02;Ensino Fundamental;49 Horas +;2022
52;3;5;3417,779086590986;8,90997529862447e+02;Ensino Fundamental;49 Horas +;2022
53;3;5;2170,890488676533;3,33887833556835e+02;Ensino Fundamental;49 Horas +;2022
11;4;5;1909,598341881935;2,38879915483051e+02;Ensino Médio;49 Horas +;2022
12;4;5;2975,387339116698;2,00654355124397e+03;Ensino Médio;49 Horas +;2022
13;4;5;1022,848613983313;9,56761607280352e+01;Ensino Médio;49 Horas +;2022
14;4;5;1783,356779695455;4,62963676900706e+02;Ensino Médio;49 Horas +;2022
15;4;5;1274,939235055960;1,06010054375544e+02;Ensino Médio;49 Horas +;2022
16;4;5;938,441525409857;2,61756711643991e+02;Ensino Médio;49 Horas +;2022
17;4;5;4192,881384887838;1,41411714279536e+03;Ensino Médio;49 Horas +;2022
21;4;5;1572,179849918377;2,69280077166650e+02;Ensino Médio;49 Horas +;2022
22;4;5;1797,674329870125;2,55824133839270e+02;Ensino Médio;49 Horas +;2022
23;4;5;2143,024591464815;4,84294211899555e+02;Ensino Médio;49 Horas +;2022
24;4;5;1425,829655184943;1,98779547093818e+02;Ensino Médio;49 Horas +;2022
25;4;5;1598,101747161463;2,08098706414195e+02;Ensino Médio;49 Horas +;2022
26;4;5;1493,901115218897;1,84862047658817e+02;Ensino Médio;49 Horas +;2022
27;4;5;2039,656763647660;5,56648930333131e+02;Ensino Médio;49 Horas +;2022
28;4;5;1044,587649961019;1,20475330132724e+02;Ensino Médio;49 Horas +;2022
29;4;5;1364,516560938938;1,56347670454431e+02;Ensino Médio;49 Horas +;2022
31;4;5;2071,656345658592;2,53871999814695e+02;Ensino Médio;49 Horas +;2022
32;4;5;3120,176696799087;7,13124617174098e+02;Ensino Médio;49 Horas +;2022
33;4;5;2204,225986180221;2,20519274482619e+02;Ensino Médio;49 Horas +;2022
35;4;5;2710,397867334698;2,29471455203138e+02;Ensino Médio;49 Horas +;2022
41;4;5;2284,768393620592;2,42919896707820e+02;Ensino Médio;49 Horas +;2022
42;4;5;2968,940162543341;3,44255722524389e+02;Ensino Médio;49 Horas +;2022
43;4;5;3137,137867824199;4,76023696187231e+02;Ensino Médio;49 Horas +;2022
50;4;5;2509,518750230892;3,31477517203500e+02;Ensino Médio;49 Horas +;2022
51;4;5;3248,867575230489;5,50198507781320e+02;Ensino Médio;49 Horas +;2022
52;4;5;2990,682346984365;5,60550057745552e+02;Ensino Médio;49 Horas +;2022
53;4;5;3373,546958637739;1,08904801130652e+03;Ensino Médio;49 Horas +;2022
11;5;5;2458,339831180608;3,33382629813894e+02;Ensino Médio;49 Horas +;2022
12;5;5;2965,979958210858;9,93051799088232e+02;Ensino Médio;49 Horas +;2022
13;5;5;1929,805103275500;1,65031381693160e+02;Ensino Médio;49 Horas +;2022
14;5;5;2116,331381507901;2,73985147115457e+02;Ensino Médio;49 Horas +;2022
15;5;5;2349,968893170307;3,81541497837023e+02;Ensino Médio;49 Horas +;2022
16;5;5;2076,430990425860;5,47498903383619e+02;Ensino Médio;49 Horas +;2022
17;5;5;2940,536454871613;3,30556350871716e+02;Ensino Médio;49 Horas +;2022
21;5;5;1896,561456509088;2,16820748424006e+02;Ensino Médio;49 Horas +;2022
22;5;5;2223,197446444562;2,10714302108999e+02;Ensino Médio;49 Horas +;2022
23;5;5;2422,542441562393;4,32958437248058e+02;Ensino Médio;49 Horas +;2022
24;5;5;1865,014265439012;1,62185301081004e+02;Ensino Médio;49 Horas +;2022
25;5;5;1686,710388661086;1,59569595164404e+02;Ensino Médio;49 Horas +;2022
26;5;5;1966,588390043309;1,77482595643075e+02;Ensino Médio;49 Horas +;2022
27;5;5;1836,921683236347;1,95804489764856e+02;Ensino Médio;49 Horas +;2022
28;5;5;1750,046099214770;1,66608877820793e+02;Ensino Médio;49 Horas +;2022
29;5;5;1906,889343472879;1,80521852220095e+02;Ensino Médio;49 Horas +;2022
31;5;5;2648,580519767408;1,29845568756916e+02;Ensino Médio;49 Horas +;2022
32;5;5;3424,166427137470;6,91458790241830e+02;Ensino Médio;49 Horas +;2022
33;5;5;3182,387727663058;2,27968041421472e+02;Ensino Médio;49 Horas +;2022
35;5;5;2789,735082792917;1,06624382924962e+02;Ensino Médio;49 Horas +;2022
41;5;5;3241,065314202638;1,81660864739845e+02;Ensino Médio;49 Horas +;2022
42;5;5;3908,841608314854;3,32486387676963e+02;Ensino Médio;49 Horas +;2022
43;5;5;3022,687199426338;1,60626875000162e+02;Ensino Médio;49 Horas +;2022
50;5;5;3490,937371582032;4,21511569784311e+02;Ensino Médio;49 Horas +;2022
51;5;5;3740,519813918817;4,71826497342193e+02;Ensino Médio;49 Horas +;2022
52;5;5;2866,151657881965;2,71403540954706e+02;Ensino Médio;49 Horas +;2022
53;5;5;2846,741368125955;2,86786189717052e+02;Ensino Médio;49 Horas +;2022
11;6;5;5826,795904109730;2,63423555194673e+03;Ensino Superior;49 Horas +;2022
12;6;5;1285,680080779732;6,90164515694562e+01;Ensino Superior;49 Horas +;2022
13;6;5;2326,546868323518;3,97011432530570e+02;Ensino Superior;49 Horas +;2022
14;6;5;2559,613812917798;7,97545837610936e+02;Ensino Superior;49 Horas +;2022
15;6;5;2469,058364965174;4,61024507542491e+02;Ensino Superior;49 Horas +;2022
16;6;5;3099,344439861323;1,24278209736469e+03;Ensino Superior;49 Horas +;2022
17;6;5;9907,421043083679;4,06830096638638e+03;Ensino Superior;49 Horas +;2022
21;6;5;2744,998510044982;9,11025273718432e+02;Ensino Superior;49 Horas +;2022
22;6;5;2855,165038752226;9,47255740042999e+02;Ensino Superior;49 Horas +;2022
23;6;5;1718,229879263928;2,45875555604773e+02;Ensino Superior;49 Horas +;2022
24;6;5;3340,085969004826;8,77491468015395e+02;Ensino Superior;49 Horas +;2022
25;6;5;3073,835047951992;7,80031429858202e+02;Ensino Superior;49 Horas +;2022
26;6;5;4033,541502361804;1,06079281812130e+03;Ensino Superior;49 Horas +;2022
27;6;5;2283,845818523589;4,96682812534554e+02;Ensino Superior;49 Horas +;2022
28;6;5;3523,180473090380;1,39462797251191e+03;Ensino Superior;49 Horas +;2022
29;6;5;2367,070998198396;5,46362180656451e+02;Ensino Superior;49 Horas +;2022
31;6;5;5447,993953056249;1,13878140853073e+03;Ensino Superior;49 Horas +;2022
32;6;5;4215,649574732137;5,72095204706072e+02;Ensino Superior;49 Horas +;2022
33;6;5;4409,978934119602;4,35030275068022e+02;Ensino Superior;49 Horas +;2022
35;6;5;4658,524917003340;6,54135829280647e+02;Ensino Superior;49 Horas +;2022
41;6;5;3691,833001191857;3,14418719232113e+02;Ensino Superior;49 Horas +;2022
42;6;5;3706,973652873795;6,98517854372409e+02;Ensino Superior;49 Horas +;2022
43;6;5;3860,136422117014;3,86418311344772e+02;Ensino Superior;49 Horas +;2022
50;6;5;3627,009656285514;4,52486790054876e+02;Ensino Superior;49 Horas +;2022
51;6;5;5130,165020879903;1,63210836042917e+03;Ensino Superior;49 Horas +;2022
52;6;5;3906,203742360327;1,10348307824624e+03;Ensino Superior;49 Horas +;2022
53;6;5;3244,537012839135;7,48562421322059e+02;Ensino Superior;49 Horas +;2022
11;7;5;4799,770887110688;5,25519456078616e+02;Ensino Superior;49 Horas +;2022
12;7;5;3821,483541634715;7,40439368824037e+02;Ensino Superior;49 Horas +;2022
13;7;5;4516,581243231833;5,27294540967312e+02;Ensino Superior;49 Horas +;2022
14;7;5;5695,236045586298;1,60739950693230e+03;Ensino Superior;49 Horas +;2022
15;7;5;6075,293374868847;7,09269050430121e+02;Ensino Superior;49 Horas +;2022
16;7;5;3987,372874383834;7,81744585571147e+02;Ensino Superior;49 Horas +;2022
17;7;5;5920,632650102098;8,05444971663984e+02;Ensino Superior;49 Horas +;2022
21;7;5;5143,921194884721;5,94726662999650e+02;Ensino Superior;49 Horas +;2022
22;7;5;6003,385814088144;9,92505466791152e+02;Ensino Superior;49 Horas +;2022
23;7;5;5218,196587825180;1,14407343555643e+03;Ensino Superior;49 Horas +;2022
24;7;5;6627,248462153044;1,21448281774431e+03;Ensino Superior;49 Horas +;2022
25;7;5;6027,315461510500;8,26821486283738e+02;Ensino Superior;49 Horas +;2022
26;7;5;5725,074731450931;7,58312557738785e+02;Ensino Superior;49 Horas +;2022
27;7;5;6298,353538929937;1,16755618016912e+03;Ensino Superior;49 Horas +;2022
28;7;5;5322,009958794852;1,49097458201829e+03;Ensino Superior;49 Horas +;2022
29;7;5;5248,438877666169;1,06742896166561e+03;Ensino Superior;49 Horas +;2022
31;7;5;6185,652714422988;7,61661164547626e+02;Ensino Superior;49 Horas +;2022
32;7;5;6207,504004032960;5,63730172745058e+02;Ensino Superior;49 Horas +;2022
33;7;5;7873,593672691072;5,62507674200651e+02;Ensino Superior;49 Horas +;2022
35;7;5;8503,567018933581;6,29612328572523e+02;Ensino Superior;49 Horas +;2022
41;7;5;7012,306031067389;6,21674118902600e+02;Ensino Superior;49 Horas +;2022
42;7;5;7351,322980972052;6,50184464423537e+02;Ensino Superior;49 Horas +;2022
43;7;5;7459,771778047130;5,41627791560519e+02;Ensino Superior;49 Horas +;2022
50;7;5;7334,040670812724;8,58063698708781e+02;Ensino Superior;49 Horas +;2022
51;7;5;7037,760930305481;2,03420239457959e+03;Ensino Superior;49 Horas +;2022
52;7;5;9460,954908332369;1,74797150719649e+03;Ensino Superior;49 Horas +;2022
53;7;5;10517,776967619580;1,09737381861194e+03;Ensino Superior;49 Horas +;2022
